year,month,x,y,utmk_x,utmk_y,longitude,latitude,labels
2014,09,1917.5,363.5,942450.6861733196,1942356.7085100762,126.84694041094598,37.48140042321792,{승합차}
2014,09,1917.5,367.5,942450.6861733196,1942340.7088083723,126.84694166332754,37.481256217308236,{승용차}{차대사람}{택시}
2014,09,1920.5,359.5,942462.6626986297,1942372.70821178,126.8470746116162,37.48154537613744,{승용차}
2014,09,1920.5,360.5,942462.6626986297,1942368.708286354,126.84707492464962,37.48150932466029,{고령운전자}{차량단독}
2014,09,1920.5,1461.5,942462.6626986297,1937964.790392341,126.84741923597245,37.44181651247677,{승용차}
2014,09,1930.5,739.5,942502.5844496635,1940852.7365499046,126.847644951964,37.46784828638977,{이륜차}{차대사람}
2014,09,1934.5,737.5,942518.553150077,1940860.7364007565,126.84782489808183,37.46792138411865,{고령운전자}{승용차}{승합차}{신호위반}{택시}
2014,09,1953.5,686.5,942594.4044770411,1941064.732597482,126.84866669380904,37.46976473459191,{승용차}
2014,09,1972.5,385.5,942670.2558040053,1942268.7101507045,126.84943057482764,37.480620960785956,{승용차}{택시}
2014,09,2002.5,459.5,942790.0210571066,1941972.7156691814,126.85080811995493,37.47796058291873,{이륜차}{차대사람}
2014,09,2002.5,625.5,942790.0210571066,1941308.7280484673,126.85085977145734,37.47197602654468,{승합차}{차대사람}
2014,09,2031.5,438.5,942905.7941351044,1942056.7141031271,126.85211091611579,37.47872483627822,{화물차}
2014,09,2033.5,545.5,942913.7784853112,1941628.7220825464,126.85223443936738,37.47486781521344,{고령운전자}{승용차}{신호위반}
2014,09,2041.5,528.5,942945.7158861381,1941696.7208147882,126.85259034049834,37.47548266686507,{고령운전자}{승용차}{자전거}
2014,09,2043.5,512.5,942953.700236345,1941760.719621604,126.85267567091633,37.476059985346915,{승합차}{시내버스}
2014,09,2053.5,410.5,942993.6219873787,1942168.7120150547,126.85309551920608,37.479739709909595,{승용차}
2014,09,2053.5,411.5,942993.6219873787,1942164.7120896287,126.85309582932668,37.479703658378284,{택시}
2014,09,2062.5,421.5,943029.551563309,1942124.712835369,126.85350527827494,37.4793453623329,{승용차}{음주운전}{차대사람}
2014,09,2080.5,423.5,943101.4107151699,1942116.712984517,126.85431859301185,37.479277693616424,{승용차}
2014,09,2083.5,401.5,943113.3872404799,1942204.7113438887,126.85444723385784,37.48007156603996,{승용차}{승합차}{택시}
2014,09,2084.5,399.5,943117.3794155833,1942212.7111947406,126.85449176515029,37.480143915262296,{시내버스}{차량단독}
2014,09,2085.5,396.5,943121.3715906867,1942224.7109710185,126.85453598709346,37.48025231600618,{승용차}{승합차}
2014,09,2089.5,1447.5,943137.3402911002,1938020.789348305,126.85504140841722,37.44236300861698,{승용차}
2014,09,2095.5,428.5,943161.2933417205,1942096.7133573869,126.85499738490428,37.47910112690408,{음주운전}
2014,09,2104.5,325.5,943197.2229176508,1942508.7056762637,126.85537190109046,37.48281664826337,{승용차}
2014,09,2104.5,429.5,943197.2229176508,1942092.713431961,126.85540404052344,37.47906728809195,{승용차}
2014,09,2104.5,430.5,943197.2229176508,1942088.713506535,126.85540434952753,37.47903123654008,{이륜차}
2014,09,2112.5,438.5,943229.1603184779,1942056.7141031271,126.85576801683341,37.47874478979819,{승용차}{택시}
2014,09,2122.5,306.5,943269.0820695116,1942584.7042593576,126.85617876980993,37.483506049250764,{승용차}{차대사람}{택시}
2014,09,2128.5,255.5,943293.0351201319,1942788.700456083,126.85643394666779,37.48534614983785,{승합차}{시내버스}
2014,09,2137.5,372.5,943328.9646960623,1942320.7091812424,126.85687640442528,37.481130328190446,{승용차}{차대사람}
2014,09,2177.5,361.5,943488.6517001973,1942364.708360928,126.85867905720816,37.481536690795245,{승용차}{차대사람}
2014,09,2193.5,466.5,943552.5265018513,1941944.7161911994,126.85943371887761,37.47775518575691,{승용차}
2014,09,2200.5,466.5,943580.471727575,1941944.7161911994,126.85974976084768,37.4777568949795,{승용차}{음주운전}{이륜차}
2014,09,2207.5,199.5,943608.4169532986,1943012.6962799383,126.85998388097849,37.4873843706416,{승용차}{차대사람}{택시}
2014,09,2234.5,206.5,943716.2056810898,1942984.6968019563,126.86120520088468,37.487138593663026,{고령운전자}{승합차}{시내버스}{차대사람}
2014,09,2250.5,484.5,943780.0804827438,1941872.7175335316,126.86201270890237,37.47712015018171,{승합차}{자전거}
2014,09,2268.5,491.5,943851.9396346045,1941844.7180555498,126.86282751975185,37.47687216450014,{승용차}
2014,09,2268.5,497.5,943851.9396346045,1941820.7185029937,126.86282935222619,37.47665585479049,{차대사람}
2014,09,2269.5,498.5,943855.9318097079,1941816.7185775677,126.8628748058348,37.47662004609405,{승용차}
2014,09,2273.5,504.5,943871.9005101214,1941792.7190250119,126.86305723043372,37.476404707883525,{승합차}{차대사람}
2014,09,2284.5,223.5,943915.8144362585,1942916.6980697145,126.86346811589655,37.48653787605814,{승합차}{시내버스}
2014,09,2285.5,454.5,943919.8066113619,1941992.7152963113,126.86358375472231,37.47821020177265,{승용차}{신호위반}{택시}
2014,09,2287.5,1923.5,943927.7909615687,1936116.8248455345,126.86412154416024,37.42525062270363,{고령운전자}{승합차}{시내버스}{차량단독}
2014,09,2288.5,431.5,943931.783136672,1942084.713581109,126.86371218705374,37.4790401167507,{승용차}
2014,09,2307.5,128.5,944007.6344636362,1943296.6909851835,126.86447771169516,37.48996835268615,{승용차}{차대사람}
2014,09,2313.5,369.5,944031.5875142565,1942332.7089575203,126.86482205052856,37.48128137645042,{승용차}{신호위반}
2014,09,2315.5,1187.5,944039.5718644632,1939060.7699590619,126.86516122018219,37.4517915729752,{승용차}{음주운전}
2014,09,2342.5,532.5,944147.3605922543,1941680.7211130841,126.86618095483921,37.47541197688518,{승합차}{시내버스}{차량단독}
2014,09,2345.5,293.5,944159.3371175645,1942636.7032898953,126.86624379227892,37.4840290399315,{승용차}{택시}
2014,09,2391.5,740.5,944342.9771723198,1940848.7366244786,126.86845613808907,37.46792504550774,{승용차}{음주운전}
2014,09,2394.5,818.5,944354.9536976299,1940536.7424412516,126.8686151642046,37.46511373334963,{승용차}
2014,09,2399.5,584.5,944374.9145731467,1941472.7249909327,126.86877009519097,37.47355103555352,{승합차}{시내버스}{차대사람}
2014,09,2407.5,501.5,944406.8519739738,1941804.7188012898,126.86910616955025,37.47654524899518,{승용차}
2014,09,2407.5,541.5,944406.8519739738,1941644.7217842503,126.86911826490054,37.47510318227925,{렌터카}{승용차}{차대사람}
2014,09,2417.5,517.5,944446.7737250075,1941740.719994474,126.86956248643001,37.47597082676697,{승용차}
2014,09,2449.5,573.5,944574.5233283156,1941516.7241706187,126.87102410019538,37.47395961486897,{자전거}{차대사람}
2014,09,2451.5,271.5,944582.5076785223,1942724.7016492672,126.87102334568846,37.48484769556037,{승용차}{택시}
2014,09,2492.5,886.5,944746.1868577608,1940264.7475122844,126.8730594417344,37.46268571478998,{신호위반}
2014,09,2508.5,461.5,944810.0616594147,1941964.7158183295,126.87365413267014,37.47801152244005,{승용차}{승합차}
2014,09,2538.5,564.5,944929.826912516,1941552.7234994525,126.87503946021458,37.47430535298118,{승용차}
2014,09,2556.5,937.5,945001.6860643767,1940060.751315559,126.8759636431156,37.460862330230555,{승용차}
2014,09,2557.5,938.5,945005.6782394801,1940056.751390133,126.876009080862,37.46082651624246,{차대사람}
2014,09,2558.5,944.5,945009.6704145835,1940032.751837577,126.87605601299198,37.46061044319218,{승용차}
2014,09,2562.5,939.5,945025.639114997,1940052.751464707,126.8762350737481,37.46079165327066,{승용차}
2014,09,2562.5,940.5,945025.639114997,1940048.751539281,126.87623537254788,37.46075560146103,{신호위반}
2014,09,2579.5,807.5,945093.5060917544,1940580.7416209374,126.87696303574826,37.4655545296859,{승합차}{시내버스}{차대사람}
2014,09,2583.5,982.5,945109.4747921679,1939880.7546713895,126.87719581694303,37.459246413382246,{고령운전자}{승용차}{신호위반}
2014,09,2588.5,682.5,945129.4356676848,1941080.732299186,126.87733201824385,37.47006313798282,{승용차}{신호위반}{음주운전}
2014,09,2595.5,1663.5,945157.3808934084,1937156.8054562914,126.87794032862824,37.43469791272262,{화물차}
2014,09,2609.5,1582.5,945213.2713448557,1937480.7994157965,126.87854796167119,37.43762143821453,{승용차}{차대사람}
2014,09,2613.5,1034.5,945229.2400452691,1939672.758549238,126.87856543170727,37.457378830377834,{승용차}
2014,09,2614.5,1034.5,945233.2322203725,1939672.758549238,126.87861056847315,37.457379067184945,{차대사람}
2014,09,2618.5,1519.5,945249.2009207861,1937732.7947176339,126.87893535824556,37.43989484166431,{승용차}
2014,09,2619.5,1030.5,945253.1930958894,1939688.758250942,126.87883506224796,37.45752445835335,{승용차}
2014,09,2619.5,1031.5,945253.1930958894,1939684.758325516,126.87883535976442,37.45748840650583,{신호위반}
2014,09,2621.5,664.5,945261.1774460962,1941152.7309568538,126.87881642515075,37.47071989313513,{승용차}
2014,09,2632.5,1741.5,945305.0913722333,1936844.8112730645,126.87963304164748,37.43189461130782,{승용차}{신호위반}{화물차}
2014,09,2633.5,1468.5,945309.0835473367,1937936.7909143593,126.87959710693491,37.441737038159026,{승용차}{택시}
2014,09,2637.5,817.5,945325.0522477502,1940540.7423666776,126.87958422570311,37.4652077560023,{이륜차}{차대사람}
2014,09,2637.5,2122.5,945325.0522477502,1935320.8396857628,126.87997167245601,37.41815995967549,{승용차}{승합차}
2014,09,2643.5,887.5,945349.0052983705,1940260.7475868585,126.87987587097138,37.462685547457525,{승용차}
2014,09,2649.5,1055.5,945372.9583489908,1939588.7601152924,126.88019658965503,37.45663025551813,{승용차}
2014,09,2658.5,1059.5,945408.8879249211,1939572.7604135885,126.88060400327426,37.45648817305744,{자전거}
2014,09,2672.5,745.5,945464.7783763683,1940828.7369973487,126.88114282981802,37.46781175201499,{승용차}
2014,09,2672.5,998.5,945464.7783763683,1939816.7558645736,126.88121783226457,37.45869063948362,{승합차}{시내버스}{차대사람}
2014,09,2677.5,1176.5,945484.7392518852,1939104.7691387478,126.8814962491185,37.45227458404798,{승용차}
2014,09,2678.5,1225.5,945488.7314269886,1938908.7727928744,126.88155589411983,37.45050827643183,{승용차}
2014,09,2698.5,981.5,945568.5749290561,1939884.7545968154,126.8823863803827,37.45930964637429,{승합차}{시내버스}{신호위반}{차대사람}
2014,09,2728.5,1101.5,945688.3401821575,1939404.7635456969,126.88377593733276,37.454990473637345,{승용차}{신호위반}{차대사람}
2014,09,2728.5,1191.5,945688.3401821575,1939044.770257358,126.88380249582414,37.45174580203652,{승용차}{자전거}
2014,09,2767.5,2009.5,945844.0350111891,1935772.8312588995,126.88580320123997,37.42226439316718,{사업용자동차}{신호위반}{화물차}
2014,09,2805.5,1245.5,945995.7376651174,1938828.7742843546,126.88729361414046,37.44981702435137,{승용차}{이륜차}
2014,09,2819.5,1157.5,946051.6281165646,1939180.7677218416,126.88789967401428,37.45299286215628,{승용차}{신호위반}
2014,09,2822.5,1237.5,946063.6046418748,1938860.7736877624,126.88805851918306,37.45010940603264,{승용차}{차대사람}
2014,09,2861.5,1207.5,946219.2994709064,1938980.7714505421,126.88980992101445,37.45120004476742,{승용차}
2014,09,2890.5,1297.5,946335.0725489043,1938620.7781622033,126.89114502027404,37.44796210154701,{승용차}{차대사람}
2014,09,3288.5,1948.5,947923.9582400479,1936016.826709885,126.90929133801245,37.424583088317185,{승용차}
2014,10,1707.5,1466.5,941612.3294016107,1937944.7907652112,126.83780875219297,37.441582906729764,{승용차}
2014,10,1866.5,1125.5,942247.0852430474,1939308.7653354732,126.84487697389716,37.453916422408035,{고령운전자}{승용차}{택시}
2014,10,1871.5,1052.5,942267.0461185643,1939600.7598915703,126.84507974661987,37.45654943909462,{승용차}{화물차}
2014,10,1883.5,1536.5,942314.9522198047,1937664.795985392,126.845773021971,37.43910342261915,{승용차}{화물차}
2014,10,1907.5,1701.5,942410.7644222858,1937004.808290104,126.84690761521371,37.43316085977673,{승용차}{음주운전}{차량단독}
2014,10,1915.5,1446.5,942442.7018231128,1938024.789273731,126.84718891228924,37.44235604495388,{승합차}{화물차}
2014,10,1915.5,1737.5,942442.7018231128,1936860.8109747684,126.84727983657852,37.431864985304216,{승용차}
2014,10,1938.5,743.5,942534.5218504905,1940836.7368482007,126.84800734400483,37.46770606903236,{승용차}
2014,10,1972.5,385.5,942670.2558040053,1942268.7101507045,126.84943057482764,37.480620960785956,{승용차}
2014,10,2002.5,395.5,942790.0210571066,1942228.7108964445,126.85078820203813,37.48026788011384,{승용차}{신호위반}
2014,10,2022.5,542.5,942869.864559174,1941640.7218588244,126.8517368896909,37.47497325215795,{승용차}{차대사람}
2014,10,2035.5,548.5,942921.762835518,1941616.7223062683,126.85232566477583,37.47476015445011,{승용차}{차대사람}
2014,10,2047.5,680.5,942969.6689367584,1941088.732150038,126.85290836688286,37.47000430852273,{승용차}{차대사람}{택시}{화물차}
2014,10,2090.5,635.5,943141.3324662036,1941268.7287942073,126.8548356518486,37.47163722196226,{차대사람}{화물차}
2014,10,2091.5,382.5,943145.324641307,1942280.7099269824,126.85480255864573,37.480758513958484,{화물차}
2014,10,2091.5,392.5,943145.324641307,1942240.7106727227,126.85480565174016,37.48039799857646,{사업용자동차}{화물차}
2014,10,2100.5,366.5,943181.2542172374,1942344.7087337982,126.85520396827634,37.48133755206165,{고령운전자}{승용차}
2014,10,2101.5,366.5,943185.2463923407,1942344.7087337982,126.85524911924534,37.48133779792412,{차대사람}
2014,10,2102.5,365.5,943189.2385674441,1942348.7086592242,126.85529396113219,37.481374095306236,{승합차}
2014,10,2128.5,289.5,943293.0351201319,1942652.7029915994,126.85644443805697,37.48412039801344,{승용차}
2014,10,2148.5,448.5,943372.8786221994,1942016.7148488672,126.85739647651144,37.47839310601227,{승용차}
2014,10,2169.5,456.5,943456.7142993703,1941984.7154454594,126.85834707083991,37.47810983494437,{승용차}
2014,10,2181.5,253.5,943504.6204006108,1942796.700306935,126.85882646234018,37.4854312361178,{승용차}{차대사람}
2014,10,2264.5,192.5,943835.970934191,1943040.6957579202,126.86255555727122,37.48765061591014,{승용차}{차대사람}
2014,10,2269.5,488.5,943855.9318097079,1941856.7178318277,126.86287175192231,37.476980562277724,{승용차}
2014,10,2272.5,378.5,943867.908335018,1942296.7096286863,126.86297360769461,37.48094696759874,{승용차}{차대사람}
2014,10,2277.5,654.5,943887.8692105348,1941192.7302111136,126.86328359836513,37.47099793309771,{화물차}
2014,10,2287.5,421.5,943927.7909615687,1942124.712835369,126.86366398701855,37.47940039022512,{승용차}
2014,10,2304.5,512.5,943995.657938326,1941760.719621604,126.86445925787217,37.476123814670295,{차대사람}{화물차}
2014,10,2311.5,1183.5,944023.6031640497,1939076.7696607658,126.8649794705971,37.451934812366005,{승용차}{신호위반}
2014,10,2312.5,513.5,944027.5953391531,1941756.7196961779,126.86482074564817,37.476089700929265,{승합차}{시내버스}{차량단독}
2014,10,2324.5,622.5,944075.5014403935,1941320.7278247452,126.86539567368999,37.472162975594024,{렌터카}{승용차}{차대사람}
2014,10,2327.5,501.5,944087.4779657037,1941804.7188012898,126.86549431464387,37.476525951179646,{승용차}{음주운전}
2014,10,2333.5,231.5,944111.431016324,1942884.6986663067,126.8656831041092,37.486261337061826,{승용차}
2014,10,2343.5,128.5,944151.3527673577,1943296.6909851835,126.86610333685258,37.48997706699751,{승용차}{차대사람}
2014,10,2345.5,531.5,944159.3371175645,1941684.72103851,126.86631609362126,37.475448753391,{승합차}{시내버스}{차대사람}
2014,10,2353.5,143.5,944191.2745183915,1943236.6921037936,126.86655945597185,37.48943871019933,{승용차}{차대사람}{택시}
2014,10,2356.5,505.5,944203.2510437015,1941788.719099586,126.86680482564626,37.47638875280139,{승용차}{차대사람}
2014,10,2358.5,652.5,944211.2353939083,1941200.7300619655,126.86693972385517,37.47108964076761,{승합차}{시내버스}{차대사람}
2014,10,2375.5,284.5,944279.1023706658,1942672.7026187293,126.8675956442575,37.484360746640846,{승용차}
2014,10,2406.5,503.5,944402.8597988704,1941796.7189504378,126.86906162617404,37.47647290512716,{승용차}
2014,10,2411.5,504.5,944422.8206743873,1941792.7190250119,126.86928766930697,37.47643805599319,{승용차}
2014,10,2411.5,505.5,944422.8206743873,1941788.719099586,126.86928797161289,37.47640200432773,{차대사람}
2014,10,2415.5,518.5,944438.7893748007,1941736.720069048,126.86947249291066,37.4759342943523,{승용차}
2014,10,2422.5,534.5,944466.7346005244,1941672.7212622322,126.86979336072166,37.47535914987683,{승용차}
2014,10,2439.5,842.5,944534.6015772818,1940440.7442310278,126.87065376112463,37.46425930357477,{신호위반}{이륜차}{차대사람}
2014,10,2440.5,845.5,944538.5937523851,1940428.7444547499,126.87069980644227,37.46415138818978,{승용차}
2014,10,2443.5,675.5,944550.5702776953,1941108.7317771679,126.87078397806202,37.47028090222247,{승용차}
